10500 0.5172238834939520 -0.1510292223964310 0.8103391621776158
11000 0.4322247578985144 -0.0445433405372666 0.5639791905971421
11500 0.4526146146635062 -0.0921285310160992 0.5718643869536661
12000 0.4965558095567269 -0.1414832003029588 0.7605575912303841
12500 0.5296058055247660 -0.2474102181899896 0.8109340166896314
13000 0.5811709093160626 -0.2909644152695528 1.1115529868627294
13500 0.5984342237457690 -0.1610104885725619 0.9407516213173839
14000 0.5621933234077540 -0.1714997864588526 0.8608473762354868
14500 0.4927822970874612 -0.1203058094192580 0.7214936376715957
15000 0.5361499003183230 -0.2449618235380919 0.8335975537936295
15500 0.4669792583212143 -0.1614930722019136 0.6574204970091473
16000 0.3871750474723084 -0.1729748455599616 0.5280204352679111
16500 0.4239575629341437 -0.0221254706450184 0.4707510464736259
17000 0.4539967382433508 0.1141768034741308 0.6193801099069506
17500 0.5178508254025967 -0.0541961178466138 0.7340537307891598
18000 0.4917504929950945 -0.0014727409230685 0.7094036742594622
18500 0.4740433118102211 0.0064187535329672 0.7068887429849191
19000 0.4785270321731509 -0.0537071143384410 0.6830661334160772
19500 0.4364156573914009 -0.0735655006302489 0.4944373154568290
20000 0.4145613121415423 -0.0690508649435952 0.4538564355740377
20500 0.4007326585640726 -0.0327813921642964 0.4155982590225324
21000 0.3905455176306905 -0.0840082751633197 0.5113702400699489
21500 0.4462998747686117 -0.1878474810656634 0.7755602256363108
22000 0.4483142969089479 -0.1739142141688211 0.6513403136212689
22500 0.4749912119194082 -0.1859059331678235 0.6710445282658531
23000 0.5036764669770690 -0.1750306713236671 0.7503732696557566
23500 0.5664898269910327 -0.1301483762625210 0.9209182148141563
24000 0.5640997431003318 0.0394741237036994 0.8631188854329180
24500 0.5280057146674521 -0.0290740446755031 0.7241855034688179
25000 0.4857811979094086 -0.1137140896486595 0.6475358977397615
25500 0.3826775981679403 -0.0694291215857407 0.3915461774268043
26000 0.4150787564392387 -0.0143561272880250 0.5381814072604512
26500 0.4294630331325077 -0.0229162627421733 0.5532327504552009
27000 0.4893762078676375 0.0168428328070461 0.6713798998172945
27500 0.4793392569794195 -0.0213414216493063 0.6389187388683935
28000 0.4714912000329861 -0.0707116890269174 0.6197071165076778
28500 0.5130307316467007 -0.0377165920825276 0.6702961406826843
29000 0.4999540242015006 0.0074845176243219 0.7545655381172114
29500 0.4640898991025415 -0.1315406155498435 0.7623636233118769
30000 0.5155281516554802 -0.2648474224209455 0.9439183300534736
30500 0.5571433917336135 -0.0373448868334794 1.0551490443413609
31000 0.5915570322892975 -0.0089758947959206 1.1354763070387608
31500 0.5250610624592975 -0.0587539606301168 0.8099518792596583
32000 0.5413643066525972 -0.1776102767153947 0.9269770424834346
32500 0.5474573577681290 -0.0885464597048146 0.8251956201931825
33000 0.4853362512597139 -0.1289348655085923 0.5568827135955561
33500 0.5396887980249891 -0.0695583439192650 0.8115408071087564
34000 0.5990038210647136 -0.0169655897972704 1.0642299618621740
